,id,chave,rodada,equipe_mandante,equipe_visitante,is_finalizado,jogo_ficticio,hora_realizacao,jogo_id,data_realizacao,escalacao_equipe_mandante_id,escalacao_equipe_visitante_id,placar_oficial_mandante,placar_oficial_visitante,placar_penaltis_mandante,placar_penaltis_visitante,empate,suspenso,cancelado,wo,decisivo,publico_total,renda,renda_moeda,observacao,publico_pagante,ordem_na_chave,fase,sede,vencedor_jogo
317,8741,,32,Goias,Corinthians,True,False,19:30:00,287625,2022-10-29,481101,481102,0,0,,,True,False,False,False,False,9497,224365.0,,,7721,,101,177,
318,8742,,32,Avai,Fluminense,True,False,19:00:00,287626,2022-10-16,481118,481119,0,3,,,False,False,False,False,False,,,,,,,101,100,20
319,8743,,32,Athletico-PR,Coritiba,True,False,19:00:00,287627,2022-10-16,481120,481121,1,0,,,False,False,False,False,False,29599,760770.0,,,28954,,101,49,44
320,8744,,33,America-MG,Flamengo,True,False,19:00:00,287638,2022-10-22,481239,481240,1,2,,,False,False,False,False,False,9626,502478.0,,,6730,,101,39,17
321,8745,,33,Fluminense,Botafogo,True,False,16:00:00,287639,2022-10-23,481245,481246,2,2,,,True,False,False,False,False,36033,975810.0,,,33105,,101,28,
322,8746,,33,Bragantino,Athletico-PR,True,False,16:30:00,287640,2022-10-22,481237,481238,4,2,,,False,False,False,False,False,,71965.0,,,3011,,101,4,11
323,8747,,33,Palmeiras,Avai,True,False,21:00:00,287641,2022-10-22,481243,481244,3,0,,,False,False,False,False,False,,3096147.0,,,40044,,101,11,5
324,8748,,33,Santos,Corinthians,True,False,19:00:00,287642,2022-10-22,481241,481242,0,1,,,False,False,False,False,False,,552532.0,,,12872,,101,2,2
325,8749,,33,Juventude,Sao Paulo,True,False,16:00:00,287643,2022-10-23,481226,481227,1,2,,,False,False,False,False,False,3204,108775.0,,,2906,,101,174,4
326,8750,,33,Fortaleza,CAM,True,False,20:00:00,287644,2022-10-24,481235,481236,0,0,,,True,False,False,False,False,,732622.0,,,43660,,101,99,
327,8751,,33,Atletico-GO,Ceara,True,False,18:00:00,287645,2022-10-23,481228,481229,1,0,,,False,False,False,False,False,10166,58810.0,,,9275,,101,113,47
328,8752,,33,Cuiaba,Goias,True,False,18:00:00,287646,2022-10-23,481231,481232,1,2,,,False,False,False,False,False,8871,165970.0,,,7830,,101,116,32
329,8753,,33,Coritiba,Internacional,True,False,18:00:00,287647,2022-10-23,481233,481234,1,1,,,True,False,False,False,False,18485,376345.0,,,17262,,101,111,
330,8754,,34,CAM,Juventude,True,False,19:30:00,287648,2022-10-27,481358,481359,1,0,,,False,False,False,False,False,18298,454977.0,,,12133,,101,52,15
331,8755,,34,Flamengo,Santos,True,False,21:45:00,287649,2022-10-25,481421,481422,3,2,,,False,False,False,False,False,44679,1597301.0,,,42527,,101,28,17
332,8756,,34,Sao Paulo,Atletico-GO,True,False,19:00:00,287650,2022-10-27,481349,481351,2,1,,,False,False,False,False,False,,713730.0,,,17598,,101,16,4
333,8757,,34,Corinthians,Fluminense,True,False,21:45:00,287651,2022-10-26,481363,481364,0,2,,,False,False,False,False,False,,1877924.0,,,37617,,101,6,20
334,8758,,34,Botafogo,Bragantino,True,False,19:30:00,287652,2022-10-26,481361,481362,2,1,,,False,False,False,False,False,11093,269673.0,,,9984,,101,31,18
335,8759,,34,Internacional,Ceara,True,False,21:45:00,287653,2022-10-26,481365,481366,2,1,,,False,False,False,False,False,,518310.0,,,11988,,101,53,12
336,8760,,34,Fortaleza,Coritiba,True,False,19:00:00,287654,2022-10-27,481353,481354,3,1,,,False,False,False,False,False,,230493.0,,,22341,,101,99,69
337,8761,,34,Goias,America-MG,True,False,21:45:00,287655,2022-10-26,481367,481368,2,2,,,True,False,False,False,False,7274,88760.0,,,5778,,101,177,
338,8762,,34,Cuiaba,Avai,True,False,20:00:00,287656,2022-10-27,481355,481356,1,0,,,False,False,False,False,False,4680,76450.0,,,3781,,101,116,357
339,8763,,34,Athletico-PR,Palmeiras,True,False,21:45:00,287657,2022-10-25,481424,481423,1,3,,,False,False,False,False,False,20502,1037350.0,,,19621,,101,49,5
340,8764,,35,America-MG,Internacional,True,False,16:00:00,287668,2022-11-02,481440,481441,1,0,,,False,False,False,False,False,3474,29270.0,,,2088,,101,39,38
341,8765,,35,Flamengo,Corinthians,True,False,21:30:00,287669,2022-11-02,481453,481454,1,2,,,False,False,False,False,False,60369,2358262.0,,,57906,,101,28,2
342,8766,,35,Sao Paulo,CAM,True,False,21:30:00,287670,2022-11-01,481438,481439,2,2,,,True,False,False,False,False,,1066087.0,,,23835,,101,16,
343,8767,,35,Palmeiras,Fortaleza,True,False,21:30:00,287671,2022-11-02,481442,481443,4,0,,,False,False,False,False,False,,3675070.0,,,29104,,101,11,5
344,8768,,35,Botafogo,Cuiaba,True,False,19:00:00,287672,2022-11-01,481434,481435,0,2,,,False,False,False,False,False,16365,425478.0,,,14892,,101,31,357
345,8769,,35,Juventude,Coritiba,True,False,19:00:00,287673,2022-11-02,481447,481448,0,1,,,False,False,False,False,False,3412,127125.0,,,3030,,101,174,40
346,8770,,35,Ceara,Fluminense,True,False,20:00:00,287674,2022-10-31,481515,481516,0,1,,,False,False,False,False,False,,,,,,,101,99,20
347,8771,,35,Atletico-GO,Santos,True,False,19:00:00,287675,2022-11-02,481449,481450,2,3,,,False,False,False,False,False,9090,173060.0,,,8222,,101,113,3
348,8772,,35,Avai,Bragantino,True,False,19:00:00,287676,2022-11-02,481451,481452,1,2,,,False,False,False,False,False,3022,57095.0,,,2564,,101,100,11
349,8773,,35,Athletico-PR,Goias,True,False,16:00:00,287677,2022-11-02,481444,481446,3,2,,,False,False,False,False,False,13664,245445.0,,,12864,,101,49,44
350,8774,,36,CAM,Botafogo,True,False,20:00:00,287708,2022-11-07,481551,481547,0,2,,,False,False,False,False,False,31160,884670.0,,,24748,,101,52,18
351,8775,,36,Fluminense,Sao Paulo,True,False,16:30:00,287709,2022-11-05,481525,481526,3,1,,,False,False,False,False,False,41558,1121292.0,,,38839,,101,28,20
352,8776,,36,Bragantino,America-MG,True,False,19:00:00,287710,2022-11-05,481529,481530,1,4,,,False,False,False,False,False,,50960.0,,,2722,,101,4,38
353,8777,,36,Corinthians,Ceara,True,False,20:30:00,287711,2022-11-05,481533,481534,1,0,,,False,False,False,False,False,41355,2208811.0,,,41172,,101,6,2
354,8778,,36,Santos,Avai,True,False,16:30:00,287712,2022-11-05,481527,481528,1,1,,,True,False,False,False,False,,826345.0,,,18686,,101,10,
355,8779,,36,Internacional,Athletico-PR,True,False,21:00:00,287713,2022-11-05,481538,481539,2,0,,,False,False,False,False,False,,568458.0,,,12275,,101,53,12
356,8780,,36,Fortaleza,Atletico-GO,True,False,16:00:00,287714,2022-11-06,481544,481545,1,1,,,True,False,False,False,False,,785557.0,,,44810,,101,99,
357,8781,,36,Goias,Juventude,True,False,19:00:00,287715,2022-11-05,481531,481532,1,0,,,False,False,False,False,False,10480,83080.0,,,8887,,101,177,32
358,8782,,36,Cuiaba,Palmeiras,True,False,18:30:00,287716,2022-11-06,481541,481542,1,1,,,True,False,False,False,False,22448,1905805.0,,,21230,,101,116,
359,8783,,36,Coritiba,Flamengo,True,False,16:00:00,287717,2022-11-06,481543,481546,1,0,,,False,False,False,False,False,33304,862850.0,,,32021,,101,111,40
360,8784,,37,CAM,Cuiaba,True,False,20:00:00,287738,2022-11-10,481600,481601,3,0,,,False,False,False,False,False,,738280.0,,,28824,,101,52,15
361,8785,,37,Fluminense,Goias,True,False,19:00:00,287739,2022-11-09,481586,481587,3,0,,,False,False,False,False,False,35410,905535.0,,,33172,,101,28,20
362,8786,,37,Sao Paulo,Internacional,True,False,21:30:00,287740,2022-11-08,481583,481584,0,1,,,False,False,False,False,False,,851853.0,,,19692,,101,16,12
363,8787,,37,Palmeiras,America-MG,True,False,21:30:00,287741,2022-11-09,481596,481597,2,1,,,False,False,False,False,False,,2025717.0,,,28721,,101,11,5
364,8788,,37,Botafogo,Santos,True,False,20:00:00,287742,2022-11-10,481602,481603,3,0,,,False,False,False,False,False,28130,660831.0,,,26305,,101,31,18
365,8789,,37,Juventude,Flamengo,True,False,21:30:00,287743,2022-11-09,481598,481599,2,2,,,True,False,False,False,False,5231,103780.0,,,2582,,101,174,
366,8790,,37,Fortaleza,Bragantino,True,False,20:30:00,287744,2022-11-09,481592,481593,6,0,,,False,False,False,False,False,,404954.0,,,38268,,101,99,69
367,8791,,37,Atletico-GO,Athletico-PR,True,False,21:30:00,287745,2022-11-09,481594,481595,1,1,,,True,False,False,False,False,4185,37715.0,,,3485,,101,113,
368,8792,,37,Avai,Ceara,True,False,19:00:00,287746,2022-11-09,481588,481589,2,0,,,False,False,False,False,False,,36990.0,,,2025,,101,100,36
369,8793,,37,Coritiba,Corinthians,True,False,19:00:00,287747,2022-11-09,481591,481590,2,2,,,True,False,False,False,False,30049,750625.0,,,28819,,101,111,
370,8794,,38,America-MG,Atletico-GO,True,False,16:00:00,287788,2022-11-13,481645,481646,,,,,False,False,False,False,False,,,,,,,101,39,
371,8795,,38,Flamengo,Avai,True,False,16:00:00,287789,2022-11-12,481689,481690,1,2,,,False,False,False,False,False,63077,2276626.0,,,60064,,101,28,36
372,8796,,38,Bragantino,Fluminense,True,False,16:00:00,287790,2022-11-13,481649,481650,,,,,False,False,False,False,False,,,,,,,101,4,
373,8797,,38,Corinthians,CAM,True,False,16:00:00,287791,2022-11-13,481652,481653,,,,,False,False,False,False,False,,,,,,,101,6,
374,8798,,38,Santos,Fortaleza,True,False,16:00:00,287792,2022-11-13,481658,481659,,,,,False,False,False,False,False,,,,,,,101,2,
375,8799,,38,Internacional,Palmeiras,True,False,16:00:00,287793,2022-11-13,481660,481661,,,,,False,False,False,False,False,,,,,,,101,53,
376,8800,,38,Ceara,Juventude,True,False,16:00:00,287794,2022-11-13,481655,481656,,,,,False,False,False,False,False,,,,,,,101,99,
377,8801,,38,Goias,Sao Paulo,True,False,16:00:00,287795,2022-11-13,481654,481651,,,,,False,False,False,False,False,,,,,,,101,177,
378,8802,,38,Cuiaba,Coritiba,True,False,16:00:00,287796,2022-11-13,481662,481657,,,,,False,False,False,False,False,,,,,,,101,116,
379,8803,,38,Athletico-PR,Botafogo,True,False,16:00:00,287797,2022-11-13,481664,481663,,,,,False,False,False,False,False,,,,,,,101,49,
